User_ID,Book_ID,Book_Title,Recommendation_Score
277285,0812520157,Speaker for Dead Ender #2: Valorous (Ender Wiggins Saga (Paperback)),10.0
277285,0441467415,Labyrinth of Night: A Novel of Mars,10.0
277291,0834300788,Unknown Title,10.0
277291,0385258542,Unknown Title,10.0
277291,0060114991,I'm Dancing As Fast As I Can,10.0
277291,0689808542,Hippos Go Berserk!,10.0
277291,0679882839,Unknown Title,10.0
277292,0380818191,"Truth, The",9.999999999999998
277292,006105691X,Maskerade (Discworld Novels (Paperback)),9.999999999999998
277292,0671620991,Solve Your Child's Sleep Problems,9.999999999999998
277292,0451207521,Jackdaws,9.0
277292,0373484232,Stanislaski Sisters,9.0
277293,0380725827,Firestorm (Anna Pigeon Mysteries (Paperback)),10.0
277293,0553584049,The Perfect Summer,10.0
277293,0553375407,Ishmael: An Adventure of the Mind and Spirit,10.0
277293,0895297272,"Prescription for Nutritional Healing: A Practical A-Z Reference to Drug-Free Remedies Using Vitamins, Minerals, Herbs & Food Supplements",10.0
277293,0918273552,A Bliss Case: A Novel,10.0
277314,038550120X,A Painted House,10.0
277314,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10.0
277314,0552546933,Unknown Title,10.0
277314,0380005239,Go Ask Alice (Avon/Flare Book),10.0
277314,0609804138,The Sweet Potato Queens' Book of Love,10.0
277317,1561840718,Quantum Psychology: How Brain Software Programs You and Your World,10.000000000000002
277317,0517124858,The Ultimate Hitchhiker's Guide: Complete and Unabridged,10.0
277317,1878424076,Seth Speaks: The Eternal Validity of the Soul (A Seth Book),10.0
277317,0875428681,The Magician's Companion: A Practical and Encyclopedic Guide to Magical and Religious Symbolism (Llewellyn's Sourcebook Series),10.0
277317,0345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,10.0
277334,0140445285,Crime and Punishment (Penguin Classics),10.000000000000002
277334,0142437255,On the Road (Penguin Classics),10.000000000000002
277334,0140167773,Unknown Title,10.000000000000002
277334,0330235648,Unknown Title,10.000000000000002
277334,0099283360,Unknown Title,10.000000000000002
277341,0345433106,The Syndrome,10.0
277341,0842371893,The Sister Circle (Sister Circle),10.0
277341,0312980140,Seven Up (A Stephanie Plum Novel),10.0
277341,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),10.0
277341,0345422317,The Genesis Code,10.0
277343,3426770784,Unknown Title,10.0
277343,0345336062,Smith of Wootton Major and Farmer Giles of Ham,10.0
277343,0345413350,"The Golden Compass (His Dark Materials, Book 1)",10.0
277343,3442309174,Die Umarmung des Todes.,10.0
277343,0064471195,The Chronicles of Narnia Boxed Set,10.0
277348,038550120X,A Painted House,10.0
277348,1562827898,Storm Surge: A Quin St. James and Mike McCleary Mystery,10.0
277348,0552546933,Unknown Title,10.0
277348,0380005239,Go Ask Alice (Avon/Flare Book),10.0
277348,157566402X,Celebration,10.0
277351,038550120X,A Painted House,10.0
277351,0552546933,Unknown Title,10.0
277351,0380005239,Go Ask Alice (Avon/Flare Book),10.0
277351,0140182578,Typhoon and Other Stories (20th Century Classics),10.0
277351,0571106838,Travesties,10.0
277353,038550120X,A Painted House,10.0
277353,0552546933,Unknown Title,10.0
277353,0380005239,Go Ask Alice (Avon/Flare Book),10.0
277353,0609804138,The Sweet Potato Queens' Book of Love,10.0
277353,074343627X,Dreamcatcher,10.0
277359,1591820057,Chobits Vol. 2,10.0
277359,1591820065,Chobits VOL. 3,10.0
277359,1591820073,Chobits (Chobits),10.0
277359,1591821088,"Paradise Kiss, Book 4",10.0
277359,1931514585,Mars #1,10.0
277364,0375700757,Cold Mountain : A Novel,8.0
277364,0385495854,Hostage : A Novel,8.0
277364,037387216X,Promise Forever,8.0
277364,0373245203,Completely Smitten  (Hometown Heartbreakers),8.0
277364,0425182908,Isle of Dogs,8.0
277367,0515110752,Happy Are the Peace Makers,10.0
277367,0929264576,You Might Be a Redneck If...,10.0
277367,0553012606,Still life with Woodpecker,10.0
277367,0345353145,Sphere,10.0
277367,0786883375,Don't Sweat the Small Stuff with Your Family : Simple Ways to Keep Daily Responsibilities and Household Chaos from Taking Over Your Life (Don't Sweat the Small Stuff Series),10.0
277369,8807014467,La Compagnia,8.0
277369,880784039,Unknown Title,8.0
277369,8804508183,Unknown Title,6.000000000000001
277369,8871335279,Unknown Title,4.0
277371,0140167773,Unknown Title,10.0
277371,0006755186,Unknown Title,10.0
277371,0553405098,Living in Arcadia,10.0
277371,0732278074,Unknown Title,10.0
277371,0330351923,Once In a House On Fire,10.0
277374,0375826688,"Eragon (Inheritance, Book 1)",10.000000000000002
277374,0345427653,Star Wars Episode 1: The Phantom Menace,10.0
277374,0345335082,Dragonquest (Dragonquest),10.0
277374,0345327861,Crystal Singer,10.0
277374,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10.0
277397,038550120X,A Painted House,10.0
277397,0552546933,Unknown Title,10.0
277397,0380005239,Go Ask Alice (Avon/Flare Book),10.0
277397,0886774802,"Stone of Farewell (Memory, Sorrow, and Thorn, Book 2)",10.0
277397,0880381744,Dragons of Winter Night,10.0
277400,8805058653,Unknown Title,10.0
277400,8845205118,Il Piccolo Principe Prince Italn,10.0
277400,8807840103,Unknown Title,10.0
277400,0060926317,Mutant Message Down Under,10.0
277400,8834709942,Unknown Title,10.0
277402,0060927828,"Overcoming Depression, 3rd edition",10.0
277402,0671775537,HE WAS HER MAN (A Samantha Adams Mystery),10.0
277402,0307021106,The Saggy Baggy Elephant,10.0
277402,0894806149,The Bird Book and the Bird Feeder (Hand in Hand with Nature),10.0
277402,0061009989,Affairs of State,10.0
277424,039592720X,Interpreter of Maladies,10.0
277424,0316096199,Lucky : A Memoir,10.0
277424,0006380263,Perfection of the Morning an Apprentices,10.0
277424,0142001740,The Secret Life of Bees,10.0
277424,0375712925,The Emperor of Ocean Park (Vintage Contemporaries (Paperback)),10.0
277427,0385498802,Bee Season: A Novel,9.0
277427,0060536357,Barbarians at the Gate : The Fall of RJR Nabisco,5.0
277427,0670891576,In the Heart of the Sea: The Tragedy of the Whaleship Essex,5.0
277432,038550120X,A Painted House,10.0
277432,0552546933,Unknown Title,10.0
277432,0380005239,Go Ask Alice (Avon/Flare Book),10.0
277432,0609804138,The Sweet Potato Queens' Book of Love,10.0
277432,074343627X,Dreamcatcher,10.0
277433,038550120X,A Painted House,10.0
277433,0552546933,Unknown Title,10.0
277433,0380005239,Go Ask Alice (Avon/Flare Book),10.0
277433,0609804138,The Sweet Potato Queens' Book of Love,10.0
277433,074343627X,Dreamcatcher,10.0
277435,0552546933,Unknown Title,10.0
277435,0380005239,Go Ask Alice (Avon/Flare Book),10.0
277435,0446310786,To Kill a Mockingbird,10.0
277435,0609804138,The Sweet Potato Queens' Book of Love,10.0
277435,074343627X,Dreamcatcher,10.0
277436,0590457799,Knitwits,10.0
277436,0375826688,"Eragon (Inheritance, Book 1)",10.0
277436,0140022651,Journey to the Center of the Earth,10.0
277436,0345260627,Splinter of the Mind's Eye,10.0
277436,0345283554,Han Solo at Stars' End,10.0
277444,0345433106,The Syndrome,10.0
277444,0312980140,Seven Up (A Stephanie Plum Novel),10.0
277444,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),10.0
277444,1890895032,The Handybook for Genealogists : United States of America (9th Edition),10.0
277444,0345422317,The Genesis Code,10.0
277457,3518380796,Dshamilja. ErzÃ?Â¤hlung.,10.0
277457,3257218370,Gottes Werk Und Teufels Beitrag,9.0
277457,185326007X,Women in Love (Wordsworth Classics),9.0
277457,3250600571,Oskar und die Dame in Rosa,9.0
277457,3257228007,Das Parfum: Die Geschichte Eines Morders,9.0
277470,0006755186,Unknown Title,10.0
277470,0732269318,Great Australian women,10.0
277470,0451155068,Kiss Mommy Goodbye,10.0
277470,0330351923,Once In a House On Fire,10.0
277470,0330491970,Nip 'n' Tuck,10.0
277471,3596259924,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,10.0
277471,3257218370,Gottes Werk Und Teufels Beitrag,10.0
277471,3404146298,Der Weihnachtshund.,10.0
277471,0860075397,Unknown Title,10.0
277471,376324901,Unknown Title,10.0
277473,0446357847,Edgar Cayce on Reincarnation,10.0
277473,0060951311,Cuentos de Eva Luna,10.0
277473,0195283481,The New Oxford Annotated Bible with the Apocrypha,10.0
277473,0425103277,Edgar Cayce's Story of Jesus,10.0
277473,0446351962,E Cayce Prophecy,10.0
277489,0807281859,"The Subtle Knife (His Dark Materials, Book 2)",9.0
277489,8401301548,Unknown Title,9.0
277489,8401341744,Mi Pais Inventado,9.0
277489,840138110X,Eva Luna (Plaza & JanÃ©s/literaria),9.0
277489,8401381630,Cuentos de Eva Luna (Plaza & JanÃ©s/literaria),9.0
277502,0671732528,Tales of Power,10.0
277502,0385508417,Skipping Christmas,10.0
277502,881786157X,Unknown Title,9.0
277502,0770429122,Unknown Title,8.0
277502,1886039461,The Marital Compatibility Test: Hundreds of Questions for Couples to Answer Together,7.0
277506,0553280945,The Mammoth Hunters (Earth's Children (Paperback)),10.0
277506,0553260960,"The Mammoth Hunters (Auel, Jean M. , Earth's Children.)",10.0
277506,0140389660,"That Was Then, This Is Now",10.0
277506,0746048149,That's Not My Dinosaur (Touchy Feely Board Books),10.0
277506,038078906X,New Father's Panic Book,10.0
277508,0441172717,Dune (Remembering Tomorrow),10.0
277508,0679600213,Out of Africa (Modern Library),10.0
277508,0345353145,Sphere,10.0
277508,0142001740,The Secret Life of Bees,10.0
277508,0743437802,The Stone Monkey (Lincoln Rhyme Novels (Paperback)),10.0
277509,0446611913,Up Country,10.0
277509,068484477X,STONES FROM THE RIVER,10.0
277509,9726081378,Unknown Title,10.0
277509,0140367470,The Three Musketeers (Puffin Classics),9.0
277509,0316734837,Fortune's Rocks : A Novel,9.0
277519,0141001828,In the Heart of the Sea: The Tragedy of the Whaleship Essex,10.000000000000002
277519,0805425500,Mission Compromised: A Novel,10.000000000000002
277519,067158037X,Angela's Ashes (AUDIO CASSETTE),10.000000000000002
277519,0694523771,"Terrible Hours, The : The Man Behind the Greatest Submarine Rescue in History",10.000000000000002
277519,1567407757,"Tuesdays With Morrie : An Old Man, a Young Man, and Life's Greatest Lesson (AUDIO CASSETTE)",10.000000000000002
277526,0375726500,Grasshopper: A Novel (Vintage Crime/Black Lizard),10.000000000000002
277526,038517201X,Wayside Tavern,10.000000000000002
277526,0330317490,The Twisted Sword (Poldark Saga),10.000000000000002
277526,0140071814,The Kingdom by the Sea: A Journey Around the Coast of Great Britain,10.000000000000002
277526,0670032158,My Lover's Lover,10.000000000000002
277529,0440210941,Just As Long As We're Together,6.999999999999999
277529,0440409462,"Here's to You, Rachel Robinson",6.999999999999999
277529,0446606812,Message in a Bottle,6.0
277529,0590494481,"Piano Lessons Can Be Murder (Goosebumps, No 13)",2.0
277544,0373250398,The Princess-in-Training Manual/Divas Don't Fake It,10.0
277544,0758205589,Did You Get the Vibe?,10.0
277544,1551667401,Out Of The Dark,10.0
277544,0385504209,The Da Vinci Code,10.0
277544,0345450175,Balance of Power,10.0
277547,038550120X,A Painted House,10.0
277547,0552546933,Unknown Title,10.0
277547,0380005239,Go Ask Alice (Avon/Flare Book),10.0
277547,0609804138,The Sweet Potato Queens' Book of Love,10.0
277547,074343627X,Dreamcatcher,10.0
277554,0156011042,East of the Mountains (Vintage Contemporaries (Paperback)),8.0
277554,1853260010,Wuthering Heights (Wordsworth Classics),6.0
277554,0688094597,A Quick Kiss of Redemption and Other Stories: & Other Stories,5.0
277554,0679730028,Uncoupling: Turning Points in Intimate Relationships,5.0
277554,0062506838,The Enneagram: Understanding Yourself and the Others In Your Life,5.0
277556,0671017225,I KNOW WHAT YOU DID LAST SUMMER,10.0
277556,0743428013,Remember Me #1 (reissue),10.0
277556,0872860175,Howl and Other Poems (Pocket Poets),10.0
277556,0812510356,Sati,10.0
277556,0553373803,The Fifth Sacred Thing,10.0
277562,0553274325,Johnny Got His Gun,10.0
277562,0875421180,Wicca: A Guide for the Solitary Practitioner,10.0
277562,0684830515,Sun Also Rises (Scribner Classics),10.0
277562,0553277839,Faerie Tale,10.0
277562,0385324057,Summer Sisters,10.0
277563,0446357421,If Tomorrow Comes,10.0
277563,0451160525,"The Gunslinger (The Dark Tower, Book 1)",10.0
277563,0671781383,Man's Search for Meaning: An Introduction to Logotheraphy,10.0
277563,0882663194,Garden Way's Joy of Gardening,10.0
277563,0451190491,The Two Dead Girls (Green Mile Series),10.0
277565,0099554003,Unknown Title,10.000000000000002
277565,0140044981,Anna Karenin,10.0
277565,0140707034,Coriolanus (New Penguin Shakespeare),10.0
277565,0749300515,Unknown Title,10.0
277565,0752843303,The Holiday,10.0
277568,0440404029,The Slave Dancer,10.0
277568,0515137200,Blindside,10.0
277568,0821775995,Forbidden (Zebra Historical Romance),9.0
277568,0515137111,Birthright,9.0
277568,0440185327,Thurston House,9.0
277575,0380715899,A Soldier of the Great War,8.0
277575,0140184937,Our Man in Havana: An Entertainment (Twentieth Century Classics),5.999999999999999
277575,3404149114,Das Zweite GedÃ?Â¤chtnis.,5.999999999999999
277575,0446608890,Saving Faith,5.0
277585,038550120X,A Painted House,10.0
277585,0552546933,Unknown Title,10.0
277585,0380005239,Go Ask Alice (Avon/Flare Book),10.0
277585,0609804138,The Sweet Potato Queens' Book of Love,10.0
277585,074343627X,Dreamcatcher,10.0
277586,0062502174,The Alchemist: A Fable About Following Your Dream,10.0
277586,0671204971,TIME AND AGAIN,10.0
277586,0385499825,Girl Named Zippy: Growing Up Small in Mooreland Indiana,10.0
277586,0061091316,Lost Boys,10.0
277586,067976397X,Corelli's Mandolin : A Novel,10.0
277588,8472234320,Malena Es UN Nombre De Tango (Andanzas),10.0
277588,8401427517,Cronica De Una Muerte Anunciada/Chronicle of a Death Foretold,10.0
277588,8423662152,Unknown Title,10.0
277588,8467004509,Unknown Title,10.0
277588,0446310786,To Kill a Mockingbird,9.0
277589,0385511612,Bleachers,10.0
277589,0345430794,Manifold: Origin,10.0
277589,0451207521,Jackdaws,10.0
277589,0786868015,The Diary of Ellen Rimbauer: My Life at Rose Red,10.0
277589,0679444815,Timeline,10.0
277590,0002210967,"The black moon;: A novel of Cornwall, 1794-5",10.0
277590,0004244117,Unknown Title,10.0
277590,0006140831,Unknown Title,10.0
277590,0006140858,Unknown Title,10.0
277590,0006150853,The BLACK MOON,10.0
277601,0385335180,Moon Women,10.0
277601,0142001740,The Secret Life of Bees,9.0
277601,0684826127,WATER WITCHES,8.0
277601,0670031046,In This Mountain,8.0
277601,8870634884,Lonely Planet: Cuba,7.0
277605,8804486074,Unknown Title,10.0
277605,8817115207,Unknown Title,10.0
277605,882470476X,Unknown Title,10.0
277605,8887936641,Unknown Title,10.0
277619,0380012863,Jonathan Livingston Seagull,10.0
277619,0525444513,"Pooh's Library: Winnie-The-Pooh, the House at Pooh Corner, When We Were Very Young, Now We Are Six",10.0
277619,0151002177,Animal Farm: A Fairy Story,10.0
277619,0618002235,"The Two Towers (The Lord of the Rings, Part 2)",10.0
277619,0618002243,"The Return of the King (The Lord of The Rings, Part 3)",10.0
277622,1841492086,The Portable Door,10.000000000000002
277622,0749314540,Unknown Title,10.000000000000002
277622,3442451248,Streiflichter aus Amerika. Die USA fÃ?Â¼r AnfÃ?Â¤nger und Fortgeschrittene.,10.000000000000002
277622,055384007X,Emotional Intelligence,10.000000000000002
277622,0805062971,Fight Club,10.0
277623,0385721625,The O. Henry Prize Stories 2002 (Prize Stories),4.0
277633,1585422762,Weapons of Mass Deception: The Uses of Propaganda in Bush's War on Iraq,10.0
277633,0375703764,House of Leaves,10.0
277633,0380804557,Stardust,10.0
277633,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10.0
277633,0590477994,The President's Daughter,10.0
277638,8877822783,Winnie Puh,10.0
277638,0827600151,Torah: The Five Books of Moses,10.0
277638,0821738739,Enchanted Ecstasy,10.0
277638,0843933321,Another Eden (Leisure Historical Romance),10.0
277638,0953057518,Unknown Title,10.0
277639,0440220602,The Chamber,8.0
277641,0452282268,Le Mariage,10.000000000000002
277641,0060976845,Little Altars Everywhere: A Novel,10.000000000000002
277641,0151005141,The Headless Bust: A Melancholy Meditation for the False Millennium,10.0
277641,3492045170,Stupid White Men. Eine Abrechnung mit dem Amerika unter George W. Bush,9.0
277641,0140156801,India: A Million Mutinies Now,9.0
277646,038550120X,A Painted House,10.0
277646,0552546933,Unknown Title,10.0
277646,0380005239,Go Ask Alice (Avon/Flare Book),10.0
277646,0609804138,The Sweet Potato Queens' Book of Love,10.0
277646,074343627X,Dreamcatcher,10.0
277647,0195407997,Glenn Gould: Selected Letters,10.0
277647,0684844753,The SHARP TEETH OF LOVE: A NOVEL,9.0
277647,0345439104,Drowning Ruth (Oprah's Book Club),8.0
277647,0316666343,The Lovely Bones: A Novel,8.0
277647,0060921145,Animal Dreams,8.0
277648,0385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,10.000000000000002
277648,0679785892,Fear and Loathing in Las Vegas : A Savage Journey to the Heart of the American Dream,10.000000000000002
277648,0394756827,"Godel, Escher, Bach: An Eternal Golden Braid",10.0
277648,0441117112,Contrariwise (Ace Fantasy Special),10.0
277648,0141000198,Bridget Jones's Diary,10.0
277650,0146001788,"The judgement ;: And, In the penal colony (Penguin 60s classics)",10.0
277650,0374504644,Everything That Rises Must Converge,9.0
277650,0374465363,The Search for Delicious,8.0
277650,0971304521,"Dear Mouse: A Tale of Love, Murder and Movie-Making in the Carolina Mountains",8.0
277650,0897110080,Black Beauty,8.0
277660,2070524558,Harry Potter et la chambre des secrets,10.0
